Property_ID,Host_ID,Listing_Name,Location,Total_Reviews,Positive_Reviews,Negative_Reviews,Avg_Sentiment_Score,Cleanliness_Rating,Communication_Rating,Checkin_Rating,Location_Rating,Value_Rating,Advantages,Disadvantages,Suggestions,Suggestion_Sources
48610623,392153686,"Entire rental unit in Paris, France","Paris, Île-de-France, France",23,17,6,0.464,4.5,4.8,4.9,4.9,4.6,Great Location (6x); Good Value (3x); Well Equipped (3x); Very Comfortable (3x); Walkable (2x),Too Small (3x); Dirty General (1x); Plumbing Issues (1x); Too Cold (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Plumbing Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water || [Too Cold]: Ensure the heating system works properly and provide clear instructions on how to use it. Consider adding extra blankets, warm bedding, or a space heater for colder months.",Confirming amenities - Airbnb Help Center | How to take great photos for your listing - Resource Center - Airbnb | Make check-in and checkout easy – Resource Centre – Airbnb
50320846,13965074,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,21,3,0.767,4.6,4.9,4.6,4.8,4.6,Responsive Host (5x); Well Equipped (5x); Will Return (3x); Great Location (3x); Walkable (2x),Safety Concerns (1x); Noise Street (1x),"[Safety Concerns]: Smoke and carbon monoxide (CO) alarms save lives. That’s why we’re on a mission to get alarms into as many listings as possible. We strongly urge hosts to install smoke and carbon monoxide alarms in spaces that use fuel-burning appliances, test them regularly, and make sure their listing description is up to date. Check out preparing your listing with safety essentials for more information. || [Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",Home safety: Smoke and carbon monoxide alarms - Airbnb Help Center | How to become a Superhost - Resource Center - Airbnb
50745918,17768562,"Entire rental unit in Paris, France","Paris, Île-de-France, France",12,12,0,1.0,4.9,5.0,5.0,5.0,4.9,Very Comfortable (3x); Responsive Host (2x); Walkable (1x); Great Host (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
50805781,402285530,"Entire rental unit in Paris, France","Paris, Île-de-France, France",18,16,2,0.778,4.9,4.3,4.5,4.8,4.3,Great Location (5x); Beautiful Place (5x); Very Comfortable (4x); Walkable (4x); Will Return (2x),Too Small (2x); Dirty General (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews.",How to take great photos for your listing - Resource Center - Airbnb | Make check-in and checkout easy – Resource Centre – Airbnb
50952771,15809233,"Entire rental unit in Paris, France","Paris, Île-de-France, France",11,10,1,0.816,3.2,4.6,4.8,4.8,4.3,Great Location (5x); Very Clean (1x); Good Value (1x),Dirty General (2x); Noise General (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center | Make check-in and checkout easy – Resource Centre – Airbnb
51012362,412683123,"Room in hotel in Paris, France","Paris, Île-de-France, France",23,23,0,0.984,4.9,4.8,5.0,4.9,4.5,Very Clean (6x); Highly Recommend (4x); Great Location (2x); Very Comfortable (1x); Will Return (1x),No issues identified,No issues identified - keep up the great work!,
510375,2514640,"Entire rental unit in Paris, France","Paris, Île-de-France, France",18,17,1,0.888,4.7,5.0,4.9,5.0,4.8,Great Location (6x); Spacious (4x); Highly Recommend (3x); Will Return (2x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
5108396,26397147,"Entire rental unit in Paris, France","Paris, Île-de-France, France",48,46,2,0.917,4.9,4.9,4.9,4.9,4.8,Spacious (12x); Responsive Host (10x); Walkable (10x); Highly Recommend (10x); Beautiful Place (10x),Noise General (2x); Too Small (2x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.). || [Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",How to take great photos for your listing - Resource Center - Airbnb | Ground rules for home guests - Airbnb Help Center
52099881,16405217,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.909,4.9,5.0,5.0,4.7,4.6,Great Location (6x); Quiet Area (5x); Highly Recommend (4x); Very Clean (4x); Spacious (3x),No issues identified,No issues identified - keep up the great work!,
5211416,26959906,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.981,4.8,4.9,4.8,4.8,4.8,Responsive Host (4x); Highly Recommend (4x); Walkable (4x); Will Return (3x); Great Location (3x),No issues identified,No issues identified - keep up the great work!,
52562631,73485865,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.998,4.6,5.0,4.9,4.8,4.7,Responsive Host (11x); Great Location (6x); Very Comfortable (4x); Walkable (4x); Quiet Area (3x),No issues identified,No issues identified - keep up the great work!,
53286084,51567288,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.833,4.7,4.5,4.3,4.4,4.4,Spacious (6x); Responsive Host (4x); Very Clean (3x); Highly Recommend (3x); Well Equipped (3x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
53551394,136864813,"Entire rental unit in Paris, France","Paris, Île-de-France, France",14,14,0,0.999,4.6,5.0,4.9,5.0,4.6,Great Location (5x); Quiet Area (4x); Responsive Host (2x); Highly Recommend (2x); Beautiful Place (1x),No issues identified,No issues identified - keep up the great work!,
53845231,436103373,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.916,4.4,4.6,4.6,5.0,4.5,Great Location (8x); Very Comfortable (4x); Highly Recommend (3x); Responsive Host (3x); Very Clean (2x),Noise General (2x); Too Small (2x); Smell Issues (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.). || [Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says.",How to take great photos for your listing - Resource Center - Airbnb | Clean like a pro with these expert tips - Resource Center - Airbnb | Ground rules for home guests - Airbnb Help Center
53918465,197304071,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.918,5.0,5.0,5.0,5.0,4.8,Highly Recommend (8x); Responsive Host (7x); Beautiful Place (3x); Very Clean (3x); Great Location (3x),Noise Street (1x); Too Hot (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.***",How to become a Superhost - Resource Center - Airbnb
544165548715558681,51567288,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,19,5,0.582,4.4,4.4,4.4,4.8,4.3,Highly Recommend (4x); Responsive Host (4x); Walkable (2x); Very Clean (2x); Great Location (2x),Dirty General (1x); Bugs Pests (1x); Smell Issues (1x); Overpriced (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Bugs Pests]: Cleanliness: Did the home meet our standards? (It should be free of health hazards like mold and pests. It should also be free of extensive dust, pet dander, dirty dishes, etc.). || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says.",Clean like a pro with these expert tips - Resource Center - Airbnb | Ratings for homes - Airbnb Help Center | Make check-in and checkout easy – Resource Centre – Airbnb
561979963451387094,444444883,"Entire rental unit in Paris, France","Paris, Île-de-France, France",23,21,2,0.827,4.6,4.6,4.6,4.8,4.6,Great Location (4x); Very Comfortable (4x); Will Return (3x); Highly Recommend (3x); Walkable (3x),Too Hot (1x); Too Small (1x); Uncomfortable Bed (1x),"[Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.*** || [Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Uncomfortable Bed]: Bedding. This includes a bed sheet; a blanket, comforter, or top-sheet; and one sleeping pillow per person with a pillowcase.",Confirming amenities - Airbnb Help Center | How to become a Superhost - Resource Center - Airbnb | How to take great photos for your listing - Resource Center - Airbnb
577361166440708789,4978371,"Entire condo in Paris, France","Paris, Île-de-France, France",15,14,1,0.87,4.9,5.0,4.9,4.9,4.8,Responsive Host (4x); Great Location (4x); Beautiful Place (3x); Highly Recommend (3x); Great Host (2x),No issues identified,No issues identified - keep up the great work!,
585205550821566924,450001685,"Private room in hostel in Paris, France","Paris, Île-de-France, France",4,3,1,0.5,4.8,4.2,4.8,4.5,4.0,Walkable (1x); Very Clean (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,
6008098,8865586,"Entire loft in Paris, France","Paris, Île-de-France, France",24,24,0,0.999,4.9,5.0,4.9,5.0,4.8,Quiet Area (8x); Very Comfortable (7x); Great Location (4x); Responsive Host (4x); Great Host (3x),Too Hot (1x),"[Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.***",How to become a Superhost - Resource Center - Airbnb
604997691749151091,454285681,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.911,4.9,4.9,5.0,4.9,4.7,Will Return (5x); Well Equipped (4x); Spacious (3x); Walkable (2x); Responsive Host (2x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
625007294154734805,458701680,"Entire condo in Paris, France","Paris, Île-de-France, France",24,24,0,0.989,4.9,5.0,5.0,4.9,4.9,Responsive Host (9x); Highly Recommend (7x); Great Location (7x); Great Host (6x); Well Equipped (5x),Noise Street (1x); Noise General (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",How to become a Superhost - Resource Center - Airbnb | Ground rules for home guests - Airbnb Help Center
633075056825804055,460495691,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.917,5.0,5.0,5.0,5.0,4.9,Very Comfortable (6x); Highly Recommend (6x); Well Equipped (5x); Great Location (5x); Responsive Host (3x),Too Small (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",How to take great photos for your listing - Resource Center - Airbnb
636860127174231482,44114874,"Entire rental unit in Paris, France","Paris, Île-de-France, France",16,16,0,0.983,4.9,4.9,4.9,5.0,4.4,Great Location (5x); Walkable (3x); Spacious (2x); Great Host (2x); Responsive Host (2x),No issues identified,No issues identified - keep up the great work!,
639885081245760540,33375651,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.911,4.7,4.9,4.8,4.9,4.6,Responsive Host (5x); Great Location (4x); Walkable (4x); Well Equipped (3x); Perfect Stay (3x),Noise Street (1x); Dirty General (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews.",How to become a Superhost - Resource Center - Airbnb | Make check-in and checkout easy – Resource Centre – Airbnb
660583102865952289,204039138,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.844,4.8,4.8,4.8,4.9,4.5,Great Location (7x); Very Comfortable (6x); Highly Recommend (4x); Will Return (4x); Responsive Host (3x),Dirty General (1x); Plumbing Issues (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Plumbing Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",Confirming amenities - Airbnb Help Center | Make check-in and checkout easy – Resource Centre – Airbnb
664142102734230107,71533056,"Entire condo in Paris, France","Paris, Île-de-France, France",24,24,0,1.0,4.8,5.0,5.0,5.0,4.8,Very Comfortable (10x); Great Location (5x); Highly Recommend (4x); Responsive Host (4x); Walkable (3x),No issues identified,No issues identified - keep up the great work!,
664422563365299587,429289519,"Entire rental unit in Paris, France","Paris, Île-de-France, France",17,15,2,0.783,4.4,4.8,4.8,4.9,4.3,Well Equipped (4x); Great Location (4x); Responsive Host (4x); Spacious (3x); Walkable (2x),Too Small (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",How to take great photos for your listing - Resource Center - Airbnb
668530674136182328,577507547,"Gesamte Unterkunft: Apartment in Paris, Frankreich","Paris, Île-de-France, Frankreich",24,0,24,-0.977,,,,,,No positive themes identified (all reviews negative),Dirty General (8x); Noise General (6x); Too Small (4x); Smell Issues (3x); Too Cold (3x),[Dirty General]: Ensure thorough cleaning between guests. Create a cleaning checklist and consider hiring professional cleaners. || [Noise General]: Be transparent about noise levels in your listing. Consider providing earplugs or soundproofing. || [Too Small]: Update your listing photos and description to accurately reflect the space size. || [Smell Issues]: Address any odor sources. Use air purifiers and ensure proper ventilation. || [Too Cold]: Ensure heating system works properly. Provide extra blankets and clear heating instructions.,
677480542246461048,19502321,"Entire condo in Paris, France","Paris, Île-de-France, France",3,2,1,0.346,4.3,4.7,4.3,4.7,4.0,Great Location (2x); Spacious (1x),No issues identified,No issues identified - keep up the great work!,
6838781,35837917,"Tiny home in Paris, France","Paris, IDF, France",24,22,2,0.845,4.6,4.9,4.9,4.9,4.7,Very Comfortable (3x); Great Communication (3x); Responsive Host (3x); Great Location (2x); Highly Recommend (2x),Too Small (3x); Dirty General (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews.",How to take great photos for your listing - Resource Center - Airbnb | Make check-in and checkout easy – Resource Centre – Airbnb
684481901044002316,36649073,"Entire rental unit in Paris, France","Paris, Île-de-France, France",21,20,1,0.905,4.7,5.0,5.0,5.0,4.8,Will Return (8x); Very Comfortable (4x); Walkable (3x); Well Equipped (3x); Quiet Area (2x),No issues identified,No issues identified - keep up the great work!,
685206765927231840,110937072,"Entire condo in Paris, France","Paris, Île-de-France, France",24,23,1,0.918,4.9,5.0,4.9,5.0,4.9,Great Location (8x); Very Clean (6x); Very Comfortable (4x); Responsive Host (4x); Highly Recommend (4x),No issues identified,No issues identified - keep up the great work!,
6857305,35265386,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.898,4.6,4.9,4.8,4.7,4.6,Great Location (5x); Highly Recommend (5x); Very Comfortable (3x); Walkable (2x); Quiet Area (2x),Dirty General (1x); Dirty Bathroom (1x); Noise General (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Dirty Bathroom]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water || [Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Confirming amenities - Airbnb Help Center | Ground rules for home guests - Airbnb Help Center | Make check-in and checkout easy – Resource Centre – Airbnb
693255959682179047,243345664,"Entire rental unit in Paris, France","Paris, Île-de-France, France",1,1,0,1.0,,,,,,Great Location (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,
713468857485022395,459701814,"Entire rental unit in Paris, France","Paris, Île-de-France, France",22,21,1,0.908,4.7,4.7,4.9,4.9,4.6,Walkable (5x); Responsive Host (5x); Great Location (5x); Highly Recommend (4x); Spacious (3x),No issues identified,No issues identified - keep up the great work!,
716061479538587256,16542312,"Entire rental unit in Paris, France","Paris, Île-de-France, France",19,19,0,0.999,5.0,5.0,4.5,5.0,4.8,Responsive Host (9x); Highly Recommend (5x); Central (3x); Very Comfortable (3x); Spacious (3x),Too Small (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",How to take great photos for your listing - Resource Center - Airbnb
730327824370428624,222199838,"Entire rental unit in Paris, France","Paris, Île-de-France, France",14,12,2,0.685,4.1,4.5,4.9,4.3,4.4,Highly Recommend (3x); Responsive Host (2x); Very Clean (2x); Quiet Area (1x); Great Communication (1x),Wifi Issues (1x); Hard To Find (1x),"[Wifi Issues]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.*** || [Hard To Find]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews.",How to become a Superhost - Resource Center - Airbnb | Make check-in and checkout easy – Resource Centre – Airbnb
744943509733187628,21032667,"Entire rental unit in Paris, France","Paris, Île-de-France, France",11,10,1,0.818,4.7,5.0,4.7,5.0,4.4,Great Location (3x); Responsive Host (2x); Highly Recommend (2x); Good Bed (1x); Very Comfortable (1x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
755671755081695745,57765537,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.999,5.0,4.9,4.9,4.9,4.8,Responsive Host (8x); Will Return (6x); Very Clean (4x); Quiet Area (4x); Walkable (3x),Noise Street (1x); Safety Concerns (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Safety Concerns]: Smoke and carbon monoxide (CO) alarms save lives. That’s why we’re on a mission to get alarms into as many listings as possible. We strongly urge hosts to install smoke and carbon monoxide alarms in spaces that use fuel-burning appliances, test them regularly, and make sure their listing description is up to date. Check out preparing your listing with safety essentials for more information.",Home safety: Smoke and carbon monoxide alarms - Airbnb Help Center | How to become a Superhost - Resource Center - Airbnb
770316567391783982,5770486,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.917,5.0,5.0,5.0,5.0,5.0,Very Clean (9x); Responsive Host (5x); Very Comfortable (4x); Spacious (4x); Well Equipped (4x),Noise Street (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb
772309023125946843,485484872,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.924,4.8,5.0,4.9,4.9,4.8,Will Return (5x); Responsive Host (5x); Well Equipped (3x); Walkable (2x); Very Clean (2x),No issues identified,No issues identified - keep up the great work!,
7851807,6774720,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.998,5.0,5.0,5.0,4.9,4.8,Highly Recommend (6x); Great Location (5x); Responsive Host (4x); Very Comfortable (4x); Walkable (3x),Overpriced (1x),"[Overpriced]: You can develop and evolve your Smart Pricing strategy over time. This includes adjusting minimum and maximum prices, as well as setting custom prices, promotions, and discounts for the dates you’ve chosen to override Smart Pricing.",What is Smart Pricing? – Resource Centre – Airbnb
787028365819778757,16675285,"Entire rental unit in Paris, France","Paris, Île-de-France, France",34,34,0,0.997,5.0,5.0,4.9,4.8,4.9,Quiet Area (8x); Well Equipped (8x); Great Location (6x); Central (2x); Highly Recommend (2x),Noise General (6x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
797666602882462488,494446214,"Entire rental unit in Paris, France","Paris, Île-de-France, France",9,9,0,1.0,4.7,4.8,4.7,5.0,4.8,Highly Recommend (3x); Walkable (2x); Very Comfortable (1x); Great Location (1x); Very Clean (1x),No issues identified,No issues identified - keep up the great work!,
8032766,42413128,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,21,3,0.758,4.7,4.8,4.8,4.9,4.5,Very Comfortable (5x); Well Equipped (4x); Highly Recommend (3x); Will Return (3x); Great Location (2x),Dirty Bathroom (1x); Too Hot (1x); Too Cold (1x); Too Small (1x); Noise General (1x),"[Dirty Bathroom]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water || [Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.*** || [Too Cold]: Ensure the heating system works properly and provide clear instructions on how to use it. Consider adding extra blankets, warm bedding, or a space heater for colder months. || [Noise General]: Be transparent about noise levels in your listing description. Consider providing earplugs for guests. If possible, add soundproofing or double-glazed windows.",Confirming amenities - Airbnb Help Center | How to become a Superhost - Resource Center - Airbnb | Add check-in and checkout instructions to listings - Airbnb Help Cente
813105218495279020,5458450,"Entire rental unit in Paris, France","Paris, Île-de-France, France",23,22,1,0.914,4.9,4.9,4.8,4.9,4.9,Will Return (6x); Beautiful Place (4x); Responsive Host (4x); Great Location (3x); Very Comfortable (3x),No issues identified,No issues identified - keep up the great work!,
8148454,122522505,"Entire rental unit in Paris, France","Paris, Île-de-France, France",22,21,1,0.908,4.9,4.9,4.8,5.0,4.6,Responsive Host (6x); Great Location (6x); Very Comfortable (3x); Will Return (2x); Highly Recommend (2x),Hard To Find (1x),[Hard To Find]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews.,Make check-in and checkout easy – Resource Centre – Airbnb
818056067401997330,50978178,"Entire rental unit in Paris, France","Paris, Île-de-France, France",14,13,1,0.842,4.8,4.1,4.7,4.7,4.4,Very Clean (3x); Highly Recommend (2x); Walkable (2x); Well Equipped (1x); Perfect Stay (1x),No issues identified,No issues identified - keep up the great work!,
821677058302117632,577507547,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.921,4.9,4.8,4.9,5.0,4.7,Walkable (5x); Responsive Host (5x); Great Location (5x); Highly Recommend (4x); Will Return (3x),No issues identified,No issues identified - keep up the great work!,
8358228,44056029,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.999,5.0,5.0,4.9,5.0,4.8,Walkable (6x); Well Equipped (6x); Very Clean (5x); Will Return (4x); Spacious (3x),Noise Street (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb
8397019,35622410,"Entire loft in Paris, France","Paris, Île-de-France, France",24,24,0,0.998,4.8,5.0,5.0,5.0,4.8,Great Host (9x); Will Return (7x); Great Location (7x); Responsive Host (5x); Very Clean (3x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.).",Ground rules for home guests - Airbnb Help Center
844902266320666166,18381934,"Entire rental unit in Paris, France","Paris, Île-de-France, France",13,12,1,0.855,4.9,5.0,5.0,4.9,4.8,Highly Recommend (4x); Responsive Host (3x); Will Return (2x); Walkable (2x); Great Host (1x),No issues identified,No issues identified - keep up the great work!,
848295886715499272,82503571,"Entire rental unit in Paris, France","Paris, Île-de-France, France",2,2,0,1.0,,,,,,Responsive Host (2x); Very Comfortable (1x); Spacious (1x),No issues identified,No issues identified - keep up the great work!,
854802630872525879,184937755,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,0.999,5.0,5.0,5.0,5.0,4.8,Great Location (10x); Walkable (6x); Responsive Host (4x); Beautiful Place (3x); Highly Recommend (2x),Noise Street (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb
855571632780578214,11545087,"Entire rental unit in Paris, France","Paris, Île-de-France, France",16,16,0,1.0,4.9,5.0,5.0,4.6,4.7,Very Comfortable (7x); Highly Recommend (4x); Well Equipped (3x); Friendly Host (2x); Responsive Host (2x),No issues identified,No issues identified - keep up the great work!,
858484689104318108,507729478,"Entire rental unit in Paris, France","Paris, Île-de-France, France",13,11,2,0.719,4.8,4.6,4.1,4.7,4.5,Responsive Host (1x); Great View (1x); Spacious (1x); Central (1x); Very Comfortable (1x),Host Unresponsive (1x),"[Host Unresponsive]: Guests value fast, clear communication, and Superhost criteria require hosts to have a response rate of at least 90%. Setting up quick replies helps you respond easily and efficiently to guests.",How to become a Superhost - Resource Center - Airbnb
